ID,person,changetype,conversion,prevyear,overallLabel,Long,Lat,MGRS,p1_date,p1,p2_date,p2,p3_date,p3,p4_date,p4,p5_date,p5,p6_date,p6,p7_date,p7,p8_date,p8,p9_date,p9,p10_date,p10,p11_date,p11,p12_date,p12,p13_date,p13,p14_date,p14,p15_date,p15,p16_date,p16,p17_date,p17,p18_date,p18,p19_date,p19,p20_date,p20,p21_date,p21,p22_date,p22,p23_date,p23,p24_date,p24,p25_date,p25,p26_date,p26,p27_date,p27,p28_date,p28,p29_date,p29,p30_date,p30,p31_date,p31,p32_date,p32,p33_date,p33,p34_date,p34,p35_date,p35,p36_date,p36,p37_date,p37,p38_date,p38,p39_date,p39,p40_date,p40,p41_date,p41,p42_date,p42,p43_date,p43,p44_date,p44,p45_date,p45,p46_date,p46,p47_date,p47,p48_date,p48,p49_date,p49,p50_date,p50,p51_date,p51,p52_date,p52,p53_date,p53,p54_date,p54,p55_date,p55,p56_date,p56,p57_date,p57,p58_date,p58,p59_date,p59,p60_date,p60,p61_date,p61,p62_date,p62,p63_date,p63,p64_date,p64,p65_date,p65,p66_date,p66,p67_date,p67,p68_date,p68,p69_date,p69,p70_date,p70,p71_date,p71,p72_date,p72,p73_date,p73
30961_11,Andrew,No Change,no,false,noChange,13.8616015435596,4.9456532250911,33NUF,2024-01-03,noChange,2024-01-06,noChange,2024-01-13,noChange,2024-01-18,noChange,2024-01-22,noChange,2024-01-28,noChange,NA,noChange,2024-02-07,noChange,2024-02-12,noChange,2024-02-15,noChange,2024-02-23,noChange,2024-02-27,noChange,2024-03-02,noChange,2024-03-10,noChange,NA,noChange,2024-03-18,noChange,2024-03-23,noChange,NA,noChange,2024-04-02,noChange,NA,noChange,2024-04-11,noChange,NA,noChange,NA,noChange,2024-04-27,noChange,2024-05-02,noChange,2024-05-07,noChange,2024-05-13,noChange,2024-05-17,noChange,2024-05-21,noChange,2024-05-27,noChange,NA,noChange,2024-06-06,noChange,2024-06-11,noChange,NA,noChange,2024-06-22,noChange,2024-06-26,noChange,NA,noChange,2024-07-08,noChange,NA,noChange,2024-07-16,noChange,NA,noChange,2024-07-26,noChange,2024-08-01,noChange,2024-08-05,noChange,NA,noChange,2024-08-17,noChange,NA,noChange,NA,noChange,2024-08-30,noChange,NA,noChange,2024-09-09,noChange,2024-09-14,noChange,2024-09-18,noChange,NA,noChange,2024-09-29,noChange,2024-10-04,noChange,NA,noChange,2024-10-14,noChange,2024-10-19,noChange,2024-10-24,noChange,2024-10-28,noChange,2024-11-03,noChange,2024-11-08,noChange,2024-11-13,noChange,2024-11-18,noChange,2024-11-23,noChange,2024-11-28,noChange,2024-12-03,noChange,2024-12-07,noChange,2024-12-13,noChange,2024-12-18,noChange,2024-12-23,noChange,2024-12-28,noChange
30961_12,team,Shifting cultivation,no,true,VLmaj,13.8313787918802,4.90055761267954,33NUF,2024-01-03,VLsub,2024-01-06,VLsub,2024-01-13,VLsub,2024-01-18,VLsub,2024-01-22,VLsub,2024-01-28,VLsub,NA,VLsub,2024-02-07,noChange,2024-02-12,noChange,2024-02-15,noChange,2024-02-23,noChange,2024-02-27,noChange,2024-03-02,noChange,2024-03-10,noChange,NA,noChange,2024-03-18,noChange,2024-03-23,noChange,NA,noChange,2024-04-02,noChange,NA,noChange,2024-04-11,noChange,NA,noChange,NA,noChange,2024-04-27,noChange,2024-05-02,noChange,NA,noChange,2024-05-13,noChange,2024-05-17,noChange,2024-05-21,VLmin,2024-05-27,VLmin,NA,VLmin,2024-06-06,VLmin,2024-06-11,noObs,NA,noObs,2024-06-22,noObs,2024-06-26,noObs,NA,noObs,2024-07-08,noObs,NA,noObs,2024-07-16,noObs,NA,noObs,2024-07-26,noObs,2024-08-01,noObs,2024-08-05,noObs,NA,noObs,2024-08-17,noObs,NA,noObs,NA,noObs,2024-08-30,noObs,NA,noObs,2024-09-09,noObs,2024-09-14,noChange,2024-09-18,noChange,NA,noChange,2024-09-29,noChange,2024-10-04,noChange,NA,noChange,2024-10-14,noChange,2024-10-19,noChange,2024-10-24,noChange,2024-10-28,noChange,2024-11-03,noChange,2024-11-08,noChange,2024-11-13,noChange,2024-11-18,noChange,2024-11-23,VLmaj,2024-11-28,VLmaj,2024-12-03,VLmaj,2024-12-07,VLmaj,2024-12-13,VLmaj,2024-12-18,VLmaj,2024-12-23,VLmaj,2024-12-28,noChange
30961_13,team,Shifting cultivation,no,false,VLmin,13.8591999753117,4.92611219112987,33NUF,2024-01-03,noChange,2024-01-06,noChange,2024-01-13,noChange,2024-01-18,noChange,2024-01-22,noChange,2024-01-28,noChange,NA,noChange,2024-02-07,VLmin,2024-02-12,VLmin,2024-02-15,VLmin,2024-02-23,VLsub,2024-02-27,VLsub,2024-03-02,noChange,2024-03-10,noChange,NA,noChange,2024-03-18,noChange,2024-03-23,noChange,NA,noChange,2024-04-02,noChange,NA,noChange,2024-04-11,noChange,NA,noChange,NA,noChange,2024-04-27,noChange,2024-05-02,noChange,2024-05-07,noChange,2024-05-13,noChange,2024-05-17,noChange,2024-05-21,noChange,2024-05-27,noChange,NA,noChange,2024-06-06,noChange,2024-06-11,noChange,NA,noChange,2024-06-22,noChange,2024-06-26,noChange,NA,noChange,2024-07-08,noChange,NA,noChange,2024-07-16,noChange,NA,noChange,2024-07-26,noChange,2024-08-01,noChange,2024-08-05,noChange,NA,noChange,2024-08-17,noChange,NA,noChange,NA,noChange,2024-08-30,noChange,NA,noChange,2024-09-09,noChange,2024-09-14,noChange,2024-09-18,noChange,NA,noChange,2024-09-29,noChange,2024-10-04,noChange,NA,noChange,2024-10-14,noChange,2024-10-19,noChange,2024-10-24,noChange,2024-10-28,VLmin,2024-11-03,VLmin,2024-11-08,VLmin,2024-11-13,VLmin,2024-11-18,VLmin,2024-11-23,VLmin,2024-11-28,VLmin,2024-12-03,VLmin,2024-12-07,VLmin,2024-12-13,VLmin,2024-12-18,VLmin,2024-12-23,VLmin,2024-12-28,VLmin
30961_14,team,Shifting cultivation,no,false,VLmin,13.8116106176828,4.91164777235024,33NUF,2024-01-03,noChange,2024-01-06,noChange,2024-01-13,noChange,2024-01-18,noChange,2024-01-22,noChange,2024-01-28,noChange,NA,noChange,2024-02-07,noChange,2024-02-12,noChange,2024-02-15,noChange,2024-02-23,noChange,2024-02-27,VLmin,2024-03-02,VLmin,2024-03-10,VLmin,NA,VLmin,2024-03-18,VLmin,2024-03-23,VLmin,NA,VLmin,2024-04-02,VLmin,NA,VLmin,2024-04-11,VLmin,NA,VLmin,NA,VLmin,2024-04-27,VLmin,2024-05-02,VLmin,NA,VLmin,2024-05-13,VLmin,2024-05-17,VLsub,2024-05-21,VLsub,2024-05-27,VLsub,NA,VLsub,2024-06-06,VLsub,2024-06-11,VLsub,NA,VLsub,2024-06-22,VLsub,2024-06-26,VLsub,NA,VLsub,2024-07-08,VLsub,NA,VLsub,2024-07-16,VLsub,NA,VLsub,2024-07-26,VLsub,2024-08-01,VLsub,2024-08-05,VLsub,NA,VLsub,2024-08-17,VLsub,NA,VLsub,NA,VLsub,2024-08-30,VLsub,NA,VLsub,2024-09-09,VLsub,2024-09-14,VLsub,2024-09-18,VLsub,NA,VLsub,2024-09-29,VLsub,2024-10-04,VLsub,NA,VLsub,2024-10-14,VLsub,2024-10-19,noChange,2024-10-24,noChange,2024-10-29,noChange,2024-11-03,noChange,2024-11-08,noChange,2024-11-13,noChange,2024-11-18,noChange,2024-11-23,noChange,2024-11-28,noChange,2024-12-03,noChange,2024-12-07,noChange,2024-12-13,noChange,2024-12-18,noChange,2024-12-23,noChange,2024-12-28,noChange
30961_15,team,Natural greening,no,true,VGsub,13.8867654701644,4.94406789315766,33NUF,2024-01-03,VGsub,2024-01-06,VGsub,2024-01-14,VGsub,2024-01-18,VGsub,2024-01-22,noChange,2024-01-28,noChange,NA,noChange,2024-02-07,noChange,2024-02-12,noChange,2024-02-15,noChange,2024-02-23,noChange,2024-02-27,noChange,2024-03-02,noChange,2024-03-10,noChange,NA,noChange,2024-03-18,noChange,2024-03-23,noChange,NA,noChange,2024-04-02,noChange,NA,noChange,2024-04-11,noChange,NA,noChange,NA,noChange,2024-04-27,noChange,2024-05-02,noChange,2024-05-07,noChange,2024-05-13,noChange,2024-05-17,noChange,2024-05-21,noChange,2024-05-27,noChange,NA,noChange,2024-06-06,noChange,2024-06-11,noChange,NA,noChange,2024-06-22,noChange,2024-06-26,noChange,NA,noChange,2024-07-08,noChange,NA,noChange,2024-07-16,noChange,NA,noChange,2024-07-26,noChange,2024-08-01,noChange,2024-08-05,noChange,NA,noChange,2024-08-17,noChange,NA,noChange,NA,noChange,2024-08-30,noChange,NA,noChange,2024-09-09,noChange,2024-09-14,noChange,2024-09-18,noChange,NA,noChange,2024-09-29,noChange,2024-10-04,noChange,NA,noChange,2024-10-14,noChange,2024-10-19,noChange,2024-10-24,noChange,2024-10-28,noChange,2024-11-03,noChange,2024-11-08,noChange,2024-11-13,noChange,2024-11-18,noChange,2024-11-23,noChange,2024-11-28,noChange,2024-12-03,noChange,2024-12-07,noChange,2024-12-13,noChange,2024-12-18,noChange,2024-12-23,noChange,2024-12-28,noChange
30961_16,team,Shifting cultivation,no,false,VLmin,13.8608227615272,4.9263863184397,33NUF,2024-01-03,0,2024-01-06,noChange,2024-01-14,noChange,2024-01-18,noChange,2024-01-22,noChange,2024-01-28,noChange,NA,noChange,2024-02-07,noChange,2024-02-12,noChange,2024-02-15,noChange,2024-02-23,noChange,2024-02-27,noChange,2024-03-02,noChange,2024-03-10,noChange,NA,noChange,2024-03-18,noChange,2024-03-23,noChange,NA,noChange,2024-04-02,noChange,NA,noChange,2024-04-11,noChange,NA,noChange,NA,noChange,2024-04-27,noChange,2024-05-02,noChange,NA,noChange,2024-05-13,noChange,2024-05-17,noChange,2024-05-21,noChange,2024-05-27,noChange,NA,noChange,2024-06-06,noChange,2024-06-11,noChange,NA,noChange,2024-06-22,noChange,2024-06-26,noChange,NA,noChange,2024-07-08,noChange,NA,noChange,2024-07-16,noChange,NA,noChange,2024-07-26,noChange,2024-08-01,noChange,2024-08-05,noChange,NA,noChange,2024-08-17,noChange,NA,noChange,NA,noChange,2024-08-30,noChange,NA,noChange,2024-09-09,noChange,2024-09-14,noChange,2024-09-18,noChange,NA,noChange,2024-09-29,noChange,2024-10-04,noChange,NA,noChange,2024-10-14,noChange,2024-10-19,noChange,2024-10-24,noChange,2024-10-28,noChange,2024-11-03,noChange,2024-11-08,noChange,2024-11-13,noChange,2024-11-18,noChange,2024-11-23,noChange,2024-11-28,noChange,2024-12-03,noChange,2024-12-07,noChange,2024-12-13,VLmin,2024-12-18,VLmin,2024-12-23,VLmin,2024-12-28,VLmin
30961_17,team,Shifting cultivation,no,false,VLmin,13.814303454022,4.91870744974674,33NUF,2024-01-03,noChange,2024-01-06,noChange,2024-01-13,noChange,2024-01-18,noChange,2024-01-22,noChange,2024-01-28,noChange,NA,noChange,2024-02-07,noChange,2024-02-12,noChange,2024-02-15,noChange,2024-02-23,noChange,2024-02-27,noChange,2024-03-02,noChange,2024-03-10,noChange,NA,noChange,2024-03-18,noChange,2024-03-23,noChange,NA,noChange,2024-04-02,noChange,NA,noChange,2024-04-11,noChange,NA,noChange,NA,noChange,2024-04-27,noChange,2024-05-02,noChange,NA,noChange,2024-05-13,noChange,2024-05-17,noChange,2024-05-21,VLmin,2024-05-27,VLmin,NA,VLmin,2024-06-06,VLmin,2024-06-11,VLmin,NA,VLmin,2024-06-22,VLmin,2024-06-26,VLmin,NA,VLmin,2024-07-08,VLmin,NA,VLmin,2024-07-16,VLmin,NA,VLmin,2024-07-26,VLmin,2024-08-01,VLmin,2024-08-05,VLmin,NA,VLmin,2024-08-17,VLmin,NA,VLmin,NA,VLmin,2024-08-30,VLmin,NA,VLmin,2024-09-09,VLmin,2024-09-14,VLmin,2024-09-18,VLmin,NA,VLmin,2024-09-29,VLmin,2024-10-04,VLmin,NA,VLmin,2024-10-14,VLmin,2024-10-19,VLmin,2024-10-24,VLmin,2024-10-28,VLmin,2024-11-03,VLmin,2024-11-08,VLmin,2024-11-13,VLmin,2024-11-18,VLmin,2024-11-23,VLsub,2024-11-28,VLsub,2024-12-03,VLsub,2024-12-07,VLsub,2024-12-13,VLsub,2024-12-18,VLsub,2024-12-23,VLsub,2024-12-28,VLsub
34405_1,Sasha,Plantation clearing,no,false,VLmaj,118.036706165415,5.35773464004273,50NPL,2024-01-02,noChange,2024-01-10,noChange,NA,noChange,2024-01-17,noChange,2024-01-22,noChange,2024-01-30,noChange,2024-02-04,noChange,2024-02-09,noChange,2024-02-14,noChange,2024-02-19,noChange,2024-02-24,noChange,NA,noChange,2024-03-06,noChange,2024-03-10,noChange,2024-03-15,noChange,2024-03-20,noChange,NA,noChange,2024-03-27,noChange,2024-04-04,noChange,2024-04-09,noChange,2024-04-14,noChange,2024-04-19,noChange,2024-04-24,noChange,2024-04-30,noChange,NA,noChange,2024-05-06,noChange,2024-05-14,noChange,2024-05-19,noChange,2024-05-24,noChange,NA,noChange,2024-06-03,noChange,2024-06-08,noChange,2024-06-13,noChange,2024-06-18,noChange,NA,noChange,2024-06-28,noChange,2024-07-03,noChange,NA,noChange,2024-07-13,noChange,NA,noChange,2024-07-20,noChange,2024-07-25,noChange,2024-08-02,noChange,2024-08-07,noChange,2024-08-12,noChange,2024-08-17,noChange,2024-08-22,noChange,2024-08-28,noChange,NA,noChange,2024-09-06,noChange,2024-09-11,noChange,NA,noChange,2024-09-18,noChange,2024-09-23,noChange,2024-10-01,noChange,2024-10-06,noChange,NA,noChange,2024-10-16,noChange,NA,noChange,2024-10-23,noChange,2024-10-28,noObs,NA,noObs,2024-11-10,noObs,2024-11-15,VLmaj,2024-11-20,VLmaj,2024-11-25,VLmaj,NA,VLmaj,2024-12-02,VLmaj,2024-12-07,VLmaj,2024-12-15,VLmaj,2024-12-20,noObs,NA,noObs,2024-12-30,noObs
34405_2,Sasha,Plantation clearing,no,false,VLmaj,118.08249606226,5.37827780167988,50NPL,2024-01-02,noChange,2024-01-10,noChange,NA,noChange,2024-01-18,noChange,2024-01-22,noChange,2024-01-30,noChange,2024-02-04,noChange,2024-02-09,noChange,2024-02-14,noChange,2024-02-19,noChange,NA,noChange,2024-02-26,noChange,2024-03-06,VLmaj,2024-03-10,VLmaj,2024-03-15,VLmaj,2024-03-21,VLmaj,2024-03-25,VLmaj,2024-03-30,VLmaj,2024-04-04,VLmaj,2024-04-09,VLmaj,NA,VLmaj,2024-04-19,VLmaj,2024-04-24,VLmaj,2024-04-29,VLmaj,2024-05-04,VLmaj,2024-05-09,VLmaj,2024-05-14,VLmaj,2024-05-19,VLmaj,2024-05-24,VLmaj,NA,VLmaj,2024-06-03,VLmaj,2024-06-08,VLmaj,NA,noObs,2024-06-18,noObs,NA,noObs,2024-06-28,noObs,2024-07-03,noObs,NA,noObs,2024-07-13,VLmin,NA,noObs,2024-07-20,VLmaj,2024-07-25,VLmaj,2024-08-02,VLmaj,2024-08-07,VLmaj,2024-08-12,VLmaj,NA,noObs,2024-08-22,noObs,2024-08-28,VLmin,NA,VLmin,2024-09-06,VLmin,2024-09-11,VLmin,NA,VLmin,2024-09-18,VLmin,NA,VLmin,2024-10-01,VLmin,2024-10-06,VLmin,2024-10-11,VLmin,NA,VLmin,2024-10-18,VLmin,2024-10-23,VLmin,2024-10-28,VLmin,2024-11-05,noObs,2024-11-10,noObs,NA,noObs,2024-11-20,noObs,2024-11-25,noObs,NA,noObs,2024-12-02,noObs,2024-12-07,VLsub,2024-12-15,VLsub,2024-12-20,VLsub,NA,VLsub,2024-12-30,VLsub
34405_3,Sasha,Plantation clearing,no,false,VLmaj,118.024016098578,5.3783788037846,50NPL,2024-01-02,noChange,2024-01-10,noChange,NA,noChange,2024-01-17,noChange,2024-01-22,noChange,2024-01-30,noChange,2024-02-04,noChange,2024-02-09,noChange,2024-02-14,noChange,2024-02-19,noObs,2024-02-24,noObs,NA,noObs,2024-03-05,noObs,2024-03-10,VLmaj,2024-03-15,VLmaj,2024-03-21,VLmaj,2024-03-25,VLmaj,2024-03-30,VLmaj,2024-04-04,VLmaj,2024-04-09,VLmaj,2024-04-14,VLmaj,NA,VLmaj,2024-04-24,VLmaj,2024-04-30,VLmaj,NA,VLmaj,2024-05-06,VLmaj,NA,VLmaj,2024-05-19,VLmaj,2024-05-24,VLmaj,NA,VLmaj,2024-06-03,VLmaj,NA,VLmaj,2024-06-13,VLmaj,2024-06-18,noObs,NA,noObs,2024-06-28,noObs,2024-07-03,noObs,NA,noObs,2024-07-13,VLmin,NA,VLmin,2024-07-20,VLmin,2024-07-25,VLmin,2024-08-02,VLmin,2024-08-07,VLmin,2024-08-12,VLmin,2024-08-17,VLmin,2024-08-22,VLmin,2024-08-28,VLmin,NA,VLmin,2024-09-06,VLmin,2024-09-11,VLmin,NA,VLmin,2024-09-18,VLmin,2024-09-23,VLmin,2024-10-01,VLmin,2024-10-06,noObs,2024-10-11,noObs,2024-10-16,VLmaj,NA,VLmaj,2024-10-23,VLmaj,2024-10-28,VLmaj,2024-11-05,noObs,2024-11-10,noObs,2024-11-16,noObs,2024-11-20,noObs,2024-11-25,noObs,NA,noObs,2024-12-03,VLmin,2024-12-07,VLmin,2024-12-15,VLmin,2024-12-20,noObs,NA,noObs,2024-12-30,noObs
34405_4,Sasha,Plantation clearing,no,false,VLmaj,118.032354868666,5.3460738524517,50NPL,2024-01-02,noChange,2024-01-10,noChange,NA,noChange,2024-01-17,noChange,2024-01-22,noChange,2024-01-30,noChange,2024-02-04,noChange,2024-02-09,noChange,2024-02-14,noObs,2024-02-19,VLmaj,NA,VLmaj,2024-02-26,VLmaj,2024-03-05,VLmaj,2024-03-10,VLmaj,NA,VLmaj,2024-03-20,VLmaj,2024-03-25,VLmaj,2024-03-30,VLmaj,2024-04-04,VLmaj,2024-04-09,VLmaj,2024-04-14,VLmaj,2024-04-19,VLmaj,2024-04-24,VLmaj,2024-04-30,VLmaj,2024-05-04,VLmaj,2024-05-09,VLmaj,2024-05-14,VLmaj,2024-05-19,VLmaj,2024-05-24,VLmaj,NA,VLmaj,2024-06-03,VLmaj,2024-06-08,VLmaj,2024-06-13,VLmaj,2024-06-18,VLmaj,NA,VLmaj,2024-06-28,VLmaj,2024-07-03,VLmaj,NA,VLmaj,2024-07-13,VLmaj,NA,VLmaj,2024-07-20,VLmaj,2024-07-28,VLmaj,2024-08-02,VLmaj,2024-08-07,VLmaj,2024-08-12,VLmaj,2024-08-17,VLmaj,2024-08-22,noObs,2024-08-28,VLmin,NA,VLmin,2024-09-06,VLmin,2024-09-11,VLmin,NA,VLmin,2024-09-18,VLmin,NA,VLmin,2024-10-01,VLmin,2024-10-06,VLmin,2024-10-11,VLmin,2024-10-16,VLmin,NA,VLmin,2024-10-23,VLmin,2024-10-28,VLmin,NA,VLmin,2024-11-10,VLmin,2024-11-15,VLmin,2024-11-20,VLmin,2024-11-25,VLmin,NA,VLmin,2024-12-03,VLmin,2024-12-07,VLmin,2024-12-15,noObs,2024-12-20,noObs,NA,noObs,2024-12-30,noObs
34405_5,Sasha,Plantation clearing,no,false,VLmaj,118.077234907634,5.31126408498706,50NPL,2024-01-02,noObs,2024-01-10,VLmin,NA,noObs,2024-01-17,noObs,2024-01-22,noObs,2024-01-30,noObs,2024-02-04,noObs,2024-02-09,noObs,NA,noObs,2024-02-16,VLmin,2024-02-24,VLmin,NA,VLmin,2024-03-06,VLmin,NA,VLmin,2024-03-15,VLmin,2024-03-20,VLmin,2024-03-25,VLmin,NA,VLmin,2024-04-04,VLmin,2024-04-09,VLmaj,2024-04-15,VLmaj,NA,VLmaj,2024-04-24,VLmaj,2024-04-30,VLmaj,2024-05-04,VLmaj,2024-05-09,noObs,2024-05-14,noObs,2024-05-19,noObs,2024-05-24,noObs,NA,noObs,2024-06-03,noChange,NA,noChange,2024-06-10,noChange,2024-06-18,noChange,NA,noChange,2024-06-28,noChange,2024-07-03,noChange,NA,noChange,2024-07-13,noChange,NA,noChange,2024-07-20,noChange,2024-07-25,noChange,2024-08-02,noChange,2024-08-07,noChange,2024-08-12,noChange,NA,noChange,2024-08-22,noChange,2024-08-28,noChange,NA,noChange,2024-09-06,noChange,2024-09-11,noChange,NA,noChange,2024-09-18,noChange,NA,noChange,2024-09-28,noChange,2024-10-06,noChange,NA,noChange,2024-10-16,noChange,NA,noChange,2024-10-23,noChange,2024-10-28,noChange,2024-11-05,noChange,NA,noChange,2024-11-15,noChange,2024-11-20,noChange,2024-11-25,noChange,NA,noChange,2024-12-02,noChange,2024-12-10,noChange,2024-12-15,noChange,2024-12-20,noChange,NA,noChange,2024-12-30,noChange
34405_6,Sasha,No Change,no,false,noChange,118.052606735237,5.31510547236924,50NPL,2024-01-02,noChange,2024-01-10,noChange,NA,noChange,2024-01-17,noChange,2024-01-22,noChange,2024-01-30,noChange,2024-02-04,noChange,2024-02-09,noChange,2024-02-14,noChange,2024-02-19,noChange,2024-02-24,noChange,NA,noChange,2024-03-05,noChange,2024-03-10,noChange,NA,noChange,2024-03-20,noChange,2024-03-25,noChange,2024-03-30,noChange,2024-04-04,noChange,2024-04-09,noChange,2024-04-14,noChange,2024-04-19,noChange,2024-04-24,noChange,2024-04-29,noChange,NA,noChange,2024-05-06,noChange,NA,noChange,2024-05-19,noChange,2024-05-25,noChange,NA,noChange,2024-06-03,noChange,2024-06-08,noChange,NA,noChange,2024-06-18,noChange,NA,noChange,2024-06-28,noChange,2024-07-03,noChange,NA,noChange,2024-07-13,noChange,NA,noChange,2024-07-20,noChange,2024-07-25,noChange,2024-08-02,noChange,2024-08-07,noChange,2024-08-12,noChange,2024-08-17,noChange,2024-08-22,noChange,2024-08-28,noChange,NA,noChange,2024-09-06,noChange,2024-09-11,noChange,NA,noChange,2024-09-18,noChange,NA,noChange,2024-10-01,noChange,2024-10-06,noChange,2024-10-11,noChange,2024-10-16,noChange,NA,noChange,2024-10-23,noChange,2024-10-28,noChange,NA,noChange,2024-11-10,noChange,2024-11-15,noChange,2024-11-20,noChange,2024-11-25,noChange,NA,noChange,2024-12-03,noChange,2024-12-10,noChange,2024-12-15,noChange,2024-12-20,noObs,NA,noObs,2024-12-30,noObs
34405_7,Sasha,Plantation clearing,no,false,VLmaj,118.031592328576,5.37565251515517,50NPL,2024-01-02,noChange,2024-01-10,noChange,NA,noChange,2024-01-17,noChange,2024-01-22,noChange,2024-01-30,noChange,2024-02-04,noChange,2024-02-09,noChange,2024-02-14,noChange,2024-02-19,noChange,2024-02-24,noChange,NA,noChange,2024-03-06,noChange,2024-03-10,noChange,2024-03-15,noChange,2024-03-21,noChange,2024-03-25,noChange,2024-03-30,noChange,2024-04-04,noChange,2024-04-09,noChange,2024-04-14,noChange,NA,noChange,2024-04-24,noChange,2024-04-30,noChange,NA,noChange,2024-05-06,noChange,2024-05-14,noChange,2024-05-19,noChange,2024-05-24,noChange,NA,noChange,2024-06-03,noChange,2024-06-08,noChange,2024-06-13,noChange,2024-06-18,noChange,NA,noChange,2024-06-28,noChange,2024-07-03,noChange,NA,noChange,2024-07-13,noChange,NA,noChange,2024-07-20,noChange,2024-07-28,noChange,2024-08-02,noChange,2024-08-07,noChange,2024-08-12,noChange,2024-08-17,noChange,2024-08-22,noChange,2024-08-28,noChange,NA,noChange,2024-09-06,noChange,2024-09-11,noChange,NA,noChange,2024-09-18,noChange,2024-09-23,noChange,2024-10-01,noChange,2024-10-06,noChange,2024-10-11,noChange,2024-10-16,noChange,NA,noChange,2024-10-23,noChange,2024-10-28,noChange,2024-11-05,noChange,2024-11-10,noChange,2024-11-15,noChange,2024-11-20,noObs,2024-11-25,noObs,NA,noObs,2024-12-02,noObs,2024-12-07,noObs,2024-12-15,VLmaj,2024-12-20,VLmaj,NA,VLmaj,2024-12-30,VLmaj
34405_8,Sasha,Plantation clearing,no,false,VLmaj,118.08248456134,5.37176547993411,50NPL,2024-01-02,noChange,2024-01-10,noChange,NA,noChange,2024-01-17,noChange,2024-01-22,noChange,2024-01-30,noObs,2024-02-04,noObs,2024-02-09,noObs,2024-02-14,VLmaj,2024-02-19,VLmaj,NA,VLmaj,2024-02-26,VLmaj,2024-03-06,VLmaj,2024-03-10,VLmaj,2024-03-15,VLmaj,2024-03-20,VLmaj,2024-03-25,VLmaj,2024-03-30,VLmaj,2024-04-04,VLmaj,2024-04-09,VLmaj,2024-04-14,VLmaj,2024-04-19,VLmaj,2024-04-24,VLmaj,2024-04-29,VLmaj,2024-05-04,VLmaj,2024-05-09,VLmaj,2024-05-14,VLmaj,2024-05-19,VLmaj,2024-05-24,VLmaj,NA,VLmaj,2024-06-03,VLmaj,2024-06-08,VLmaj,NA,noObs,2024-06-18,noObs,NA,noObs,2024-06-28,noObs,2024-07-03,noObs,NA,noObs,2024-07-13,VLmin,NA,VLmin,2024-07-20,VLmin,2024-07-25,VLmin,2024-08-02,noObs,2024-08-07,VLmaj,2024-08-12,VLmaj,2024-08-17,VLmaj,2024-08-22,VLmaj,2024-08-28,VLmaj,NA,VLmaj,2024-09-06,VLmaj,2024-09-11,VLmaj,NA,noObs,2024-09-18,VLmin,NA,VLmin,2024-10-01,VLmin,2024-10-06,VLmin,2024-10-11,VLmin,NA,VLmin,2024-10-18,VLmin,2024-10-23,VLmin,2024-10-28,VLmin,NA,noObs,2024-11-10,noObs,2024-11-15,noObs,2024-11-20,noObs,2024-11-25,noObs,NA,noObs,2024-12-03,VLsub,2024-12-07,VLsub,2024-12-15,VLsub,2024-12-20,VLsub,NA,VLsub,2024-12-30,VLsub
34405_9,Sasha,Plantation clearing,no,false,VLmaj,118.02317716789,5.36237040054315,50NPL,2024-01-02,noChange,2024-01-10,noChange,NA,noChange,2024-01-17,noChange,2024-01-22,noChange,2024-01-30,noChange,2024-02-04,noChange,2024-02-09,noChange,2024-02-14,noChange,2024-02-19,noChange,2024-02-24,noChange,NA,noChange,2024-03-05,noChange,2024-03-10,noChange,2024-03-15,noChange,2024-03-21,noChange,2024-03-25,noChange,2024-03-30,noChange,2024-04-04,noChange,2024-04-09,noChange,2024-04-14,noChange,2024-04-19,noChange,2024-04-24,VLmaj,2024-04-30,VLmaj,2024-05-04,VLmaj,2024-05-09,VLmaj,2024-05-14,VLmaj,2024-05-19,VLmaj,2024-05-24,VLmaj,NA,VLmaj,2024-06-03,VLmaj,2024-06-08,VLmaj,2024-06-13,VLmaj,2024-06-18,VLmaj,NA,VLmaj,2024-06-28,VLmaj,2024-07-03,VLmaj,NA,VLmaj,2024-07-13,VLmaj,NA,VLmaj,2024-07-20,VLmaj,2024-07-25,VLmaj,2024-08-02,VLmaj,2024-08-07,VLmaj,2024-08-12,VLmaj,2024-08-17,VLmaj,2024-08-22,VLmaj,2024-08-28,VLmaj,NA,VLmaj,2024-09-06,VLmaj,2024-09-11,VLmaj,NA,VLmaj,2024-09-18,VLmaj,2024-09-23,VLmaj,2024-10-01,VLmaj,2024-10-06,VLmaj,2024-10-11,VLmaj,2024-10-16,noObs,NA,noObs,2024-10-23,VLmin,2024-10-28,VLmin,NA,VLmin,2024-11-10,VLmin,2024-11-15,VLmin,2024-11-20,VLmin,2024-11-25,VLmin,NA,VLmin,2024-12-03,VLmin,2024-12-07,VLmin,2024-12-15,VLmin,2024-12-20,VLmin,NA,VLmin,2024-12-30,VLmin
